,Train_y,Train_DT,Train_RF,Train_NL,Train_SVR,Train_ANN
401,2.501679507,2.5267436500000002,2.626212643401152,2.8040259432750334,2.6652739960195544,2.8596864
165,3.5996102039999998,3.4994052576666665,3.652692448502555,3.5306420482056824,3.55933964825067,3.5896173
166,3.8136187039999996,3.8589916289999997,3.7438126813299695,3.5174798629492896,3.572344999359401,3.6193032
104,2.9503052210000003,2.9503052210000003,2.6368227545036516,2.406578735043012,2.968254538244239,3.05646
391,2.89663814,3.0577677525999998,2.5250970156799535,2.6679635133340236,2.38128492390057,2.6460557
195,3.5617256719999997,3.5617256719999997,3.4855896053390523,3.4649226902703996,3.9564255919428533,4.5686975
135,2.7939663439999998,2.2052028331428577,2.320014622002127,2.091778555817533,2.095287318684083,2.1925206
274,4.2460684980000005,4.2460684980000005,3.9539207257700864,3.9205156501973617,3.5436135131189723,3.5146737
202,4.168860917,3.98615261825,4.039301110432339,4.134587350203984,3.9620654138664158,6.0132318
305,2.699965226,2.4555227255128202,2.4930375460219887,2.422903865121879,2.7999080182002474,2.983996
73,4.44757959,4.44757959,4.2977241992596396,4.117281718803377,4.039356362133367,4.7025933
40,1.480886819,1.480886819,2.0543399753555303,1.8805557697027941,2.2496265345756012,2.574284
425,2.456272875,2.4555227255128202,2.5904639594753984,2.6880999706175013,2.6822016482114965,2.980063
268,3.277459595,3.277459595,3.0224087130432227,3.0027856521113767,2.6276752729972164,2.8390985
415,2.287747269,2.2052028331428577,2.2762698150364558,2.2415985946427233,2.121384911065715,2.2302194
175,1.61175678,2.2052028331428577,2.1214759263605996,2.1038845621062814,2.191838498520664,2.3580766
403,2.673270551,2.651404830857143,2.451073560712077,2.693107310506906,2.3739863371098626,2.8306909
69,4.363411087,4.219341352833333,4.013073241653413,3.8641155990370555,3.676722474694003,4.362704
251,2.0225954280000003,2.2052028331428577,2.2999265250945657,2.2061789181293614,2.2613744517095147,2.501227
407,3.423890715,3.435811429,3.195583530394705,3.203351954878438,2.790262919936929,3.0046945
32,3.964074042,3.98615261825,4.057187593977249,4.198077761454097,4.176622218065203,5.1093316
3,1.95531373,2.2052028331428577,2.230493024342318,2.1915414872991716,2.1347540797279447,2.242598
13,3.447732143,3.435811429,3.0192769500941,2.938288279019816,2.7546729035557207,2.946917
186,2.081190942,2.2052028331428577,2.2809879374685083,2.2919760932503346,2.340302198095842,2.6034455
70,4.306820086,4.219341352833333,4.139635122643705,4.185103379496129,3.8983139342127724,4.5745416
289,3.634388297,3.634388297,3.5530207130896296,3.249669863966173,3.2949537773228177,3.2619576
318,2.543518761,2.4555227255128202,2.4050870367577204,2.567356818520964,2.618817407490916,2.8321595
420,2.327327479,2.4555227255128202,2.5289048556426366,2.5689769593606355,2.712659891744505,2.9152017
298,3.904364554,3.8589916289999997,3.931213581124075,3.7040888201105977,3.616257598243761,3.934054
394,1.539416556,1.539416556,2.14127197901788,2.380021254123906,2.380693569371339,2.6763406
194,3.1348271239999996,3.1898295628,3.0891028522000807,3.2691312894487785,3.7040033014551303,4.315951
346,3.483942143,3.483942143,3.3185322047574006,3.1822378387804777,2.859288078610384,3.2281747
374,3.8610003839999996,3.7966893475,3.490860656333525,3.2226367629707253,3.404072039462531,3.3992028
253,1.967783909,2.2052028331428577,2.2824678884727745,2.2347198489554208,2.2807944724624964,2.5387597
225,1.802715047,1.802715047,1.639007118439621,2.1631090185592265,2.0229411417473746,1.5032763
90,3.05980589,3.05980589,3.121656135991265,2.781703840710816,3.1860994304087495,3.2399545
299,4.398223214,4.398223214,4.350043538291349,4.014487180074458,3.7592035190461353,4.3920617
110,2.4973185019999997,2.4953595775,2.578542930805961,2.5658296549323962,3.2284777940037057,3.2334466
233,2.866320413,3.0577677525999998,2.68238724969923,2.7298956730880866,2.615378461184712,2.848433
337,1.686058281,1.686058281,2.4230560829242083,2.565859091994972,2.392648571106584,2.6806931
138,1.703423744,1.6555502560000002,2.07658883814028,2.128312137058839,2.074543524977646,2.0089307
234,2.7830981130000003,2.651404830857143,2.6848387608325113,2.831691785787398,2.611754033374187,3.0099435
308,2.1622329280000003,2.4555227255128202,2.413247462941456,2.38108845892154,2.61863806981166,2.8120294
406,3.419482265,3.4994052576666665,3.310036412368577,3.1150216815229124,2.848953576606237,3.0219293
427,2.5155174430000002,2.4555227255128202,2.6971661030721488,2.731619750475473,2.7559009699418344,2.9263024
137,2.761522672,2.2052028331428577,2.300183524457715,2.1274829489671943,2.1430347406640853,2.2841744
163,3.710979937,3.744113017,3.572563318900217,3.382523442499381,3.467151739100155,3.5071816
100,2.6093047,2.4555227255128202,2.432620388504651,2.234435474260425,2.4986938326445345,2.7044473
296,4.011390644,3.98615261825,3.9697114855105737,3.9256318551537577,3.6264917835964687,4.1756463
52,2.2165999480000003,2.2165999480000003,2.2875509011337476,2.41088547919757,2.7668553242605882,2.9329247
240,3.134963655,3.111723361,3.51205597731941,3.368327955296926,3.510083946696034,3.4752908
88,3.602517957,3.4994052576666665,3.5008039556594928,3.170076627221884,3.620521960568183,3.8101373
371,3.500211192,3.4854543535,3.3737396764441505,3.1455659233043916,3.410384574136583,3.429995
189,2.458908155,2.4453337790000003,2.586756013185806,2.9211133447818787,3.6140654409839588,4.08388
34,3.645008943,3.645024396,3.9425224000952963,4.0496388989323995,4.1634999913315145,4.9512353
302,2.005461746,2.005461746,2.31487079431487,2.317755720089063,2.7107399754381594,2.9169488
