,Train_y,Train_DT,Train_RF,Train_NL,Train_SVR,Train_ANN
419,3.173410473,3.0493571091,3.135223112134399,2.9640824676730824,3.219344854601834,3.082371
240,2.401708625,2.678775772142857,2.4379392699680955,2.0432087230831484,2.120814049874106,2.1659791
421,2.923929159,3.0493571091,3.0832465424410658,2.8518224543688944,3.1176376860232633,3.0287154
290,2.0225954280000003,2.0225954280000003,1.9711573148459756,2.3065376974798153,2.2415386207615544,2.4023073
486,2.327327479,2.660471292761905,2.510592405429549,2.5920355228228993,2.71790063366368,2.799596
79,4.483135703,4.423273395000001,4.186586162074535,4.162861831437658,3.983284725276855,4.543513
24,3.149196237,3.147873946,3.367337509694749,3.373229690509184,3.6152167073871597,4.0912633
65,2.556303284,2.5602069075,3.05182607547939,2.6136653221547017,3.169135716518513,3.065715
114,1.864020573,1.7861987892500002,2.130215639152988,2.24458626647885,2.295408015851736,2.4594996
222,2.777035048,2.777035048,3.043920788482344,3.0709939236554438,3.6163229961239116,3.7811968
298,2.718666507,2.718666507,2.5682449531287097,2.422372418031251,2.465386238899436,2.6372645
387,2.742156787,2.5481842074,2.349189666259326,2.605298834755621,2.2266178494218725,2.3751981
195,4.308185894,4.308185894,4.064713981012711,3.813118137149391,3.6503354742125715,3.500456
175,2.843613445,2.967387969222222,3.1415334052888695,3.0242359630339997,3.2367035524523455,3.0871608
428,3.268746005,3.434782953083334,3.2502762830565635,3.100913580229968,3.507763529760485,3.2865908
333,3.234892592,2.6469861548,2.801663598571207,2.9464358442236303,2.8656126826401103,2.8675373
499,2.8399743010000003,3.0493571091,3.1477398131865475,2.821920472048577,2.9913598587969705,2.9712365
442,2.355714249,2.5481842074,2.3955043279356847,2.4870806277047373,2.2926970765572054,2.4809892
197,2.646680518,2.646680518,2.2875098080729805,2.0840471851311846,2.121464130341751,2.3349507
430,3.490277024,3.434782953083334,3.335092815182588,3.2370475069223112,3.573285745249464,3.3433864
396,2.025375919,2.025375919,2.1308606964183716,2.735316605783025,2.2841498732893495,2.466983
464,2.501679507,2.660471292761905,2.486272236792942,2.657512405442818,2.662820981166858,2.7707946
