,January,February,District,Year,Oct_District,October,Oct_Year,November,December
31,0.3604945,0.3452562,ALWAR,2010,ALWAR,0.2607463,2010,0.2222901,0.3021618
32,0.3604945,0.3452562,ALWAR,2010,ALWAR,0.2607463,2010,0.2222901,0.3021618
33,0.3604945,0.3452562,ALWAR,2010,ALWAR,0.2607463,2010,0.2222901,0.3021618
34,0.3604945,0.3452562,ALWAR,2010,ALWAR,0.2607463,2010,0.2222901,0.3021618
35,0.3573213,0.4024597,ALWAR,2011,ALWAR,0.2369722,2011,0.2184013,0.2838409
36,0.3506362,0.3361763,ALWAR,2012,ALWAR,0.3057633,2012,0.2151439,0.2579666
37,0.3319735,0.3951401,ALWAR,2013,ALWAR,0.275766,2013,0.2209622,0.3160595
38,0.3669165,0.4126435,ALWAR,2014,ALWAR,0.2330961,2014,0.2009107,0.2779243
39,0.3570105,0.3964996,ALWAR,2015,ALWAR,0.2150223,2015,0.1786229,0.2744522
40,0.341103,0.3445785,ALWAR,2016,ALWAR,0.2291018,2016,0.2168641,0.2952033
41,0.3660032,0.3709092,ALWAR,2017,ALWAR,0.1889616,2017,0.1778502,0.2877958
42,0.3452064,0.3497567,ALWAR,2018,ALWAR,0.2576765,2018,0.2116221,0.2965767
43,0.366058,0.3934765,ALWAR,2019,ALWAR,0.2485844,2019,0.2156894,0.3148256
44,0.1642432,0.161355,BANSWARA,2001,BANSWARA,0.2199818,2001,0.1734197,0.1692265
45,0.1858276,0.1815995,BANSWARA,2002,BANSWARA,0.246511,2002,0.1746733,0.1696599
46,0.1872774,0.1654406,BANSWARA,2003,BANSWARA,0.3160796,2003,0.2163966,0.2026919
47,0.2209717,0.212736,BANSWARA,2004,BANSWARA,0.2773821,2004,0.2087857,0.1758657
48,0.2104722,0.2115752,BANSWARA,2005,BANSWARA,0.3258861,2005,0.2077446,0.1882855
49,0.2261064,0.2140427,BANSWARA,2006,BANSWARA,0.2993141,2006,0.2092953,0.200858
50,0.230419,0.218866,BANSWARA,2007,BANSWARA,0.3296308,2007,0.2132309,0.1945019
51,0.22955,0.2309176,BANSWARA,2008,BANSWARA,0.262852,2008,0.1940625,0.197285
52,0.2221413,0.1970999,BANSWARA,2009,BANSWARA,0.3021927,2009,0.2057519,0.2180159
53,0.2546059,0.2215582,BANSWARA,2010,BANSWARA,0.3174942,2010,0.2153141,0.2094295
54,0.2546059,0.2215582,BANSWARA,2010,BANSWARA,0.3174942,2010,0.2153141,0.2094295
55,0.2546059,0.2215582,BANSWARA,2010,BANSWARA,0.3174942,2010,0.2153141,0.2094295
56,0.2546059,0.2215582,BANSWARA,2010,BANSWARA,0.3174942,2010,0.2153141,0.2094295
57,0.2370869,0.2418419,BANSWARA,2011,BANSWARA,0.3083727,2011,0.2109591,0.2040837
