,Train_y,Train_DT,Train_RF,Train_NL,Train_SVR,Train_ANN
24,3.149196237,3.9110202070357145,3.405481799490809,3.1765053704335604,3.1751074363146925,4.708408
65,2.556303284,2.7970935409444446,2.6524395332761115,2.4882369600685084,2.5556922108974582,2.9020653
114,1.864020573,2.2828523138125,2.088704902145566,2.177687747820519,1.8784412180800754,1.7762821
222,2.777035048,2.7970935409444446,2.98748785515817,2.8225544555476945,2.781100894611953,2.6710238
298,2.718666507,2.6582105900303032,2.5891187360653958,2.4742936300441993,2.755001435166273,3.1323853
387,2.742156787,2.566657392391304,2.45929606122961,2.768604794287966,2.576777504744369,2.9606147
195,4.308185894,4.296975569294118,4.018150494727091,4.162050995808172,4.180307869839568,4.0340667
175,2.843613445,3.440468554241935,3.2130265764553263,2.965099698452501,2.889154764901024,2.961338
428,3.268746005,3.3602664283749992,3.2651034540914354,3.258217789397314,3.316135966402088,3.7048707
333,3.234892592,2.5880331970416672,2.875162025664271,3.0131930184681104,3.2736442657153493,3.2801547
499,2.8399743010000003,2.7970935409444446,3.051695882365676,2.841298692844415,2.9025947370906717,2.879346
442,2.355714249,2.0966136544999996,2.326362879238294,2.4164667130234627,2.386452973213574,2.0054386
197,2.646680518,2.566657392391304,2.4785419383596268,1.968458827170045,2.306292461057458,2.5056796
430,3.490277024,3.3602664283749992,3.3190021356744754,3.317170946460292,3.523257370008034,3.6361628
396,2.025375919,2.0966136544999996,2.1482751570705214,2.3465556046071177,2.075747677592444,2.1766696
464,2.501679507,2.1592008377575755,2.3694111220400695,2.6194303509437264,2.549564444381806,2.4012642
318,3.905844067,3.440468554241935,3.8233435292408933,3.8162244929525597,3.8297525508217447,3.4567876
233,3.961795085,3.3602664283749992,3.7359115038066815,4.029157058814229,3.9848544050928174,5.6967387
210,1.556248996,2.0966136544999996,2.0336531179503403,1.9567332794220134,1.6787490146261614,1.8604441
104,2.054086749,2.589388050333333,2.6761992777312327,2.451685398910119,1.8466860020886404,2.540801
411,3.916496818,4.296975569294118,3.6525307557925237,3.1738639476589494,3.8118911036348297,3.336337
179,2.492703231,2.5880331970416672,2.668503893956786,2.9028395633255917,2.5247653692869765,2.4643955
258,1.392600288,1.7743052048499997,1.5408698224334656,1.3281693911341776,1.930458479654428,1.507396
135,3.275867589,3.440468554241935,3.325278156729437,3.0279605838663954,3.3230542502091556,3.468638
268,3.245762946,3.440468554241935,3.141746568253287,3.0131579923426792,3.2934666171904805,3.3772402
156,2.793966344,2.566657392391304,2.447609934469015,2.647345421363,2.3713448252383724,2.5234623
251,1.181742199,1.7743052048499997,1.387888340686994,1.3541325425387267,1.8990336946051638,1.1743944
342,4.184264436,3.440468554241935,4.006518691533217,4.01549806375131,4.140778220736639,4.0309067
73,3.319431563,3.440468554241935,3.459039504039303,3.4265995732770995,3.368532286261775,4.1738825
40,3.645008943,3.9110202070357145,3.764168401430908,3.729516796267636,3.6851591752565387,5.184131
182,2.8913902160000005,3.440468554241935,3.190693034663792,2.8735714037535067,2.958129411898023,3.0168762
245,2.761582789,2.2828523138125,2.402839573243371,2.5180143402479027,2.389207127623335,2.5452313
202,1.61175678,2.2828523138125,2.0344187843122183,1.8459948587235653,1.748027485444533,2.0885339
374,2.1309041840000003,2.2828523138125,2.0476790418524953,2.347607854665872,2.1438101910895373,2.1244087
483,3.303775567,2.6582105900303032,2.6584461045209604,2.5802606291012946,3.253586480583122,3.0726032
305,2.35147232,2.1592008377575755,2.28778432163067,2.4686456416044456,2.3880469882882327,2.3133125
479,2.173433211,2.2828523138125,2.195352615264992,2.169288386098769,2.2028192696682307,2.039335
219,2.458908155,2.7970935409444446,2.7908826482972633,2.3481814131150673,2.408440576512253,3.7405949
379,3.111359675,3.2015915178750003,2.869499396228181,2.907546878895513,2.943329665157007,2.9375968
69,3.763531762,3.9110202070357145,3.7461656520282216,3.750586210248028,3.8021855920689496,4.3025565
83,3.645039849,3.9110202070357145,3.914573556447498,3.7817103694625844,3.689631748170018,4.5875177
